bins	ERR1713356	ERR2683233	ERR4998600	ERR4998601
student389_ERR4998600_Bin_00013	0.0	0.00014566840432887653	4.372730486260556	0.037573708212590415
student389_ERR4998600_Bin_00014	0.00030934885533987454	0.0014741467127406876	9.948351688494489	0.08511393887100152
student389_ERR4998600_Bin_00015	0.0	0.00045039118555076536	6.7032833884593375	1.0267566633111707
student389_ERR4998600_Bin_00016	0.001011647495043379	0.004502734609635039	13.333588503348825	4.970149624471031
student389_ERR4998600_Bin_00017	0.0018559402835917544	0.0023173759859682758	5.190420832759726	2.120422821267172
student389_ERR4998600_Bin_00018	0.00016836546679325668	0.001150683190269145	14.102284808584631	2.9803107179114656
student389_ERR4998600_Bin_00019	9.032803529296996e-05	0.0012880777832777516	5.676049340785998	3.4292725461787024
student389_ERR4998600_Bin_00020	0.0	0.0005941675822658163	12.347521744201035	0.29712553017794335
student389_ERR4998600_Bin_00021	0.0002945953459788223	0.0008691538187653333	5.722109770908222	0.06559136113780137
student389_ERR4998600_Bin_00022	0.010654024406347325	0.029034470986463463	6.662733137301002	5.215911469823796
student389_ERR4998600_Bin_00023	0.001993807884745041	0.007706876973847628	6.389845995528902	0.8288829353110252
student389_ERR4998600_Bin_00024	0.0035859524211675135	0.008596757917895548	7.052871143910161	1.1394883521509218
student389_ERR4998600_Bin_00025	0.0002380219976609001	0.0007085305976882607	13.521657234089494	1.6980829344553843
student389_ERR4998600_Bin_00026	0.002610579717803731	0.007539326040620761	7.576606950976766	5.67937430639962
student389_ERR4998600_Bin_00027	0.535537441196677	0.695196109670298	5.506575082045677	2.6841123807295846
student389_ERR4998600_Bin_00028	0.0007570514299385644	0.0010253518238445567	4.770032384028436	12.634263840113473
student389_ERR4998600_Bin_00029	0.0004146916789662138	0.0010612539741285901	4.058214573960038	0.10771003241729576
student389_ERR4998600_Bin_00030	4.6691410952832274e-05	7.003711642924841e-05	7.239211446918189	0.26670652729712824
student389_ERR4998600_Bin_00031	0.0	0.000191779315705831	5.145584792667382	0.8582827568660192
student389_ERR4998600_Bin_00032	0.0	0.00046214849755523443	13.652923397346035	0.5544487954869659
student389_ERR4998600_Bin_00033	0.0002642761633401707	0.0012006188612672655	19.098133965262562	9.520209250715821
student389_ERR4998600_Bin_00034	0.0015725207245127152	0.0015725207245127152	4.356719774186024	0.9302587058678611
student389_ERR4998600_Bin_00035	0.0	0.002219164706404509	4.556392673797583	4.442619797908067
student389_ERR4998600_Bin_00036	0.0	0.0004884516929759919	7.925926240158244	0.09694554066633053
student389_ERR4998600_Bin_00037	0.01401065508055965	0.03945871156283135	9.423229110093878	6.82246489254403
student389_ERR4998600_Bin_00038	0.0	8.999568920648701e-05	5.8516046081392705	0.15961635437662536
student389_ERR4998600_Bin_00039	0.0010615282302531336	0.0057226557567492484	7.242315495281629	1.9902088542061267
student389_ERR4998600_Bin_00040	0.0	0.0	12.013234955512592	0.15806568211666674
student389_ERR4998600_Bin_00041	0.00017244293001231241	0.0018761790785339592	5.529421637908934	0.564168888306415
student389_ERR4998600_Bin_00042	0.0007380651971335032	0.004927306762986237	13.751319446162473	0.7953126675078136
student389_ERR4998600_Bin_00043	0.0	0.0008718856198719514	4.900826824505736	0.03627419687951785
student389_ERR4998600_Bin_00044	0.00020823679971757023	0.0	9.756175393305531	0.18086676154542045
student389_ERR4998600_Bin_00045	0.0	0.0026538473203724486	7.049904966991194	0.9977480209881411
student389_ERR4998600_Bin_00046	0.0	0.0	12.999724094996216	0.2048630025538899
student389_ERR4998600_Bin_00047	26.901325285395618	32.095263088833484	14.438590736123869	11.612124393124262
student389_ERR4998600_MAG_00001	0.01314471267585945	0.02054100757833932	19.832320110695644	0.1406077914221144
student389_ERR4998600_MAG_00002	0.006057205076368552	0.007780924804005951	19.853094521096846	0.18862777537597067
student389_ERR4998600_MAG_00003	0.034466985610985316	0.04104703820027755	20.277695657731357	13.40494074574538
student389_ERR4998600_MAG_00004	0.0010526683475488546	0.001689985202309202	7.9946410766113924	0.08690848930184114
student389_ERR4998600_MAG_00005	0.006136401138333774	0.010596721074319452	7.172809283884982	3.0637193405982357
student389_ERR4998600_MAG_00006	0.0	0.00011656129369781543	6.6152186947162255	1.7844181330389284
student389_ERR4998600_MAG_00007	0.0	0.00036617983928889967	16.468654744199842	0.23827949879396054
student389_ERR4998600_MAG_00008	0.0021769945958988054	0.004606235417015105	12.211142428637624	0.17379216556126156
student389_ERR4998600_MAG_00009	0.0007724401864936969	0.0032495759569734833	6.9967909105631465	8.806236841880962
student389_ERR4998600_MAG_00010	0.0002404058244584191	0.001309685602605125	6.210446563937022	0.03478275650775329
student389_ERR4998600_MAG_00011	0.00016873426875276787	0.0006340148104962806	13.673266829982005	0.32218407170926133
student389_ERR4998600_MAG_00012	0.0007599186628387457	0.0031862391908652112	5.059321689458068	4.876396827801446
