bins	ERR1713356	ERR2683233	ERR4998600	ERR4998601
student389_ERR4998601_Bin_00004	5.7083494628859e-05	0.0007553167037646376	0.32196603116229555	7.506429264855318
student389_ERR4998601_Bin_00005	0.0	0.0	0.7836125835922321	7.617741427721935
student389_ERR4998601_Bin_00006	0.002745125130438893	0.004295242146699972	3.8810566974387317	4.7404759913658845
student389_ERR4998601_Bin_00007	0.00040406987345465155	0.0012515954925057437	6.225427227307538	5.768303125341891
student389_ERR4998601_Bin_00008	0.005194814862604777	0.01300874942307406	3.666722911776237	9.91101816882466
student389_ERR4998601_Bin_00009	0.0054935537353690824	0.01393634946380486	2.850634728168073	8.707089203884632
student389_ERR4998601_Bin_00010	0.0018729668909585133	0.007213359475959182	1.4809639721937524	4.371600808787488
student389_ERR4998601_Bin_00011	0.0013234155246595939	0.0032924353041586577	18.982589180492504	10.289981715199222
student389_ERR4998601_Bin_00012	0.005265173232265068	0.0073639251650251805	1.4209698079899753	9.403812677243302
student389_ERR4998601_Bin_00013	0.0019888959480132513	0.0035335113417420834	5.067249266566852	10.824540280696453
student389_ERR4998601_Bin_00014	0.0001928089956965032	0.0003110651797236919	0.9505534903569794	8.325406312823597
student389_ERR4998601_Bin_00015	0.05244388799403535	0.059756677991057716	8.8015980755569	13.446422500603733
student389_ERR4998601_Bin_00016	0.0	0.00132470651719632	0.258946265798342	4.122675018384006
student389_ERR4998601_Bin_00017	0.00022419956272117287	0.0005380789505308149	0.1509114160623741	5.06498738204861
student389_ERR4998601_Bin_00018	0.6592093185470154	1.7629346405088913	3.2138075054186306	6.04935072715563
student389_ERR4998601_Bin_00019	0.004683114426163413	0.01775551661575201	0.45026129297377765	6.898072479724596
student389_ERR4998601_Bin_00020	0.0002779182809086816	0.0008337548427260448	0.18863240119541916	4.887390291758611
student389_ERR4998601_Bin_00021	0.00024322823025167548	0.0017256056875963462	3.902808957372609	13.910891365726513
student389_ERR4998601_Bin_00022	27.564585115483318	42.999251497005986	25.8632378100941	23.11633875106929
student389_ERR4998601_MAG_00001	2.6282084676183596e-05	0.000280185795565743	3.8398041233774918	13.53479208289745
student389_ERR4998601_MAG_00002	0.001078975242814312	0.003026875639575591	6.609018689072009	7.746050340209332
student389_ERR4998601_MAG_00003	8.624927766229957e-05	0.0007986683111528941	19.044463802615653	12.27785607295539
