bins	ERR1713356	ERR2683233	ERR4998600	ERR4998601
student389_ERR1713356_Bin_00015	6.248127393427241	0.36286264589057926	0.0	0.0
student389_ERR1713356_Bin_00016	13.581412785726961	20.65024793921698	0.0017531577164427094	0.0026248971624913296
student389_ERR1713356_Bin_00017	45.34025119757981	47.50088574906772	0.0020940263285701144	0.0020967006916972793
student389_ERR1713356_Bin_00018	6.673686175592273	9.492813399817845	9.49120240963401e-05	0.0
student389_ERR1713356_Bin_00019	10.675003497167816	7.985366179568606	0.03837489221415612	0.03263744913447706
student389_ERR1713356_Bin_00020	12.646898163645927	4.772111568074219	0.0004507197168954139	0.0002689971785184831
student389_ERR1713356_Bin_00021	11.77333315625678	11.064593100212049	0.0	0.0
student389_ERR1713356_Bin_00022	5.669760367909809	5.97834251849615	0.00023985228245004781	0.0
student389_ERR1713356_Bin_00023	8.562121742201064	10.995628476048168	0.000987434729583479	0.000987434729583479
student389_ERR1713356_Bin_00024	6.518916075168865	1.745543532112567	0.0	0.0
student389_ERR1713356_Bin_00025	31.042926899415153	34.43144427052632	0.001940173052023458	0.001806643494913608
student389_ERR1713356_Bin_00026	6.7730706041864766	4.381367563646802	0.0	0.0
student389_ERR1713356_Bin_00027	11.1170390190522	7.499333660960824	0.0	0.0
student389_ERR1713356_Bin_00028	14.56320264794841	31.808259145123554	0.0	0.0
student389_ERR1713356_Bin_00029	19.672188955625444	23.560526564640064	0.012648593905857734	0.012785863102954948
student389_ERR1713356_Bin_00030	5.408393139455022	3.8098114680531645	0.001968587688594415	0.0015228697213654908
student389_ERR1713356_Bin_00031	5.858653712800823	4.936436032379798	0.0005503689807954803	0.0012073080825407486
student389_ERR1713356_Bin_00032	5.686817426141541	1.5385133489197707	0.0	0.0
student389_ERR1713356_Bin_00033	5.667423261987722	1.5551892673445684	0.0	0.0
student389_ERR1713356_Bin_00034	7.200888270296898	13.648375544417425	0.0005903556990827984	0.000943787190454222
student389_ERR1713356_Bin_00035	4.870244843962545	0.6385251444179126	0.0	0.0
student389_ERR1713356_Bin_00036	5.773836262323189	3.423694813544792	0.0	0.0
student389_ERR1713356_Bin_00037	12.322512822446825	4.734794558002715	0.0	0.0
student389_ERR1713356_Bin_00038	47.484989865983955	53.0612251772751	0.04031429485775884	0.042122135947404174
student389_ERR1713356_Bin_00039	5.1493896349063	2.820276387493916	0.0	0.0
student389_ERR1713356_Bin_00040	5.82676768801465	5.632297596146434	0.0	0.0
student389_ERR1713356_Bin_00041	8.810932543049988	14.260558507513348	0.09363290990508767	0.11851639098137003
student389_ERR1713356_Bin_00042	12.235807867815714	15.212754842571034	0.2840986538707702	0.25444990676385826
student389_ERR1713356_Bin_00043	8.862456983047462	3.766025233585457	0.0	0.0
student389_ERR1713356_Bin_00044	28.494920174165458	7.134745845632002	0.0	0.0
student389_ERR1713356_Bin_00045	8.985742682936818	7.301795578224791	0.0	0.0
student389_ERR1713356_Bin_00046	24.356953837106733	15.055625350832642	0.0	0.0
student389_ERR1713356_Bin_00047	5.4950416872121615	3.2518507059593214	0.0	0.0
student389_ERR1713356_Bin_00048	29.37637327534457	6.80695672299195	0.0	0.0
student389_ERR1713356_Bin_00049	5.077679135327553	1.52282252971235	0.0	0.0
student389_ERR1713356_Bin_00050	7.5116752182669275	8.92063851342599	0.0022416419072500207	0.0016403255562176247
student389_ERR1713356_Bin_00051	13.624834788678012	4.111680997356618	0.0	0.0
student389_ERR1713356_Bin_00052	31.359289979926814	8.674028502920873	0.0	0.0
student389_ERR1713356_Bin_00053	7.436423969930049	9.771966120095454	0.0030776636385051056	0.014886469545980602
student389_ERR1713356_Bin_00054	5.647597587519536	2.17040971895945	0.0	0.0
student389_ERR1713356_Bin_00055	68.80063130172705	52.48458825151289	0.29604865967227456	0.27348009830813036
student389_ERR1713356_Bin_00056	4919.859960195405	0.0	0.0	0.08196128098425909
student389_ERR1713356_MAG_00001	22.42065684311104	14.658767503268827	0.003291417487992678	0.00228493619579595
student389_ERR1713356_MAG_00002	53.643393228196025	15.856976610659443	0.0036688784291888502	0.0015473570154228898
student389_ERR1713356_MAG_00003	22.24583578287282	8.84471037565743	0.008203491300682451	0.010980512844793233
student389_ERR1713356_MAG_00004	6.952799669558034	11.440424948368443	3.5687732342007436e-05	0.0
student389_ERR1713356_MAG_00005	28.057747222490306	6.592622922899624	0.0	0.0
student389_ERR1713356_MAG_00006	5.559590618936028	3.3601429374277627	0.00010007210493388614	0.0
student389_ERR1713356_MAG_00007	12.97483693361256	11.290257689541571	0.0	0.0002899811512251704
student389_ERR1713356_MAG_00008	10.860134979809057	5.448037882015024	0.00012441674501076494	0.0
student389_ERR1713356_MAG_00009	6.723349257361244	13.421213410926779	0.00026057500217145836	0.00019803700165030834
student389_ERR1713356_MAG_00010	12.688976324267903	13.161005887012498	0.016561483889122354	0.009134848411597502
student389_ERR1713356_MAG_00011	6.026385066411391	1.67839789543152	0.0	0.0
student389_ERR1713356_MAG_00012	7.866958494029601	12.83522138576812	0.001463255346000759	0.0019963109726500103
student389_ERR1713356_MAG_00013	13.058552718894498	5.226835910748698	0.0	0.0
student389_ERR1713356_MAG_00014	11.495114802149487	18.174098867989798	0.0026366043901333027	0.0026851057563525103
